pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FT,5/4/2019,89.3,1.9159,6.1092,Max Kepler,596146,457918,null,foul,n/a,n/a,n/a,n/a,14,null,R,L,L,NYY,MIN,S,null,null,0,1,2019,1.1905,1.0829,1.0226,2.2167,null,592696,null,2,2,Top,null,null,n/a,n/a,519222,n/a,190504_173336,-4.7265,-130.0064,-5.934,14.5384,24.4246,-18.8299,3.36,1.66,10,92,-11.7,89.988,2129,6.454,567472,457918,519222,572228,518934,609280,650402,643565,458731,457727,54.046,null,null,null,null,null,null,null,12,2,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FT,5/4/2019,89.8,2.021,6.2269,Max Kepler,596146,457918,null,foul,n/a,n/a,n/a,n/a,2,null,R,L,L,NYY,MIN,S,null,null,0,0,2019,1.2152,0.9716,0.0963,3.4726,null,592696,null,2,2,Top,null,null,n/a,n/a,519222,n/a,190504_173304,-7.2379,-130.5191,-2.856,15.1896,26.0219,-20.8368,3.36,1.66,91,69.2,79.6,89.332,2228,5.947,567472,457918,519222,572228,518934,609280,650402,643565,458731,457727,54.5526,null,null,null,null,null,null,null,12,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,5/3/2019,85.6,0.4274,6.3682,Max Kepler,596146,547973,field_out,hit_into_play,n/a,n/a,n/a,n/a,7,Max Kepler grounds out; second baseman Tyler Wade to first baseman Luke Voit.   Marwin Gonzalez to 2nd.  ,R,L,L,NYY,MIN,X,4,ground_ball,0,2,2019,-1.0367,-0.2647,-0.2778,1.5598,null,null,503556,0,9,Top,145.37,155.78,n/a,n/a,596142,n/a,190504_020933,0.4174,-124.5991,-4.5084,-10.7953,26.2431,-34.1909,3.41,1.63,3,66.7,-35.5,85.346,2673,6.218,567471,547973,596142,572228,642180,570482,650402,643565,458731,457727,54.2819,0.062,0.054,0,1,0,0,2,67,4,Slider,6,3,3,6,3,6,3,6,Standard,Standard
SL,5/3/2019,87.5,0.5321,6.2722,Max Kepler,596146,547973,null,foul,n/a,n/a,n/a,n/a,5,null,R,L,L,NYY,MIN,S,null,null,0,2,2019,-0.8696,0.3429,-0.2256,2.2894,null,null,503556,0,9,Top,null,null,n/a,n/a,596142,n/a,190504_020906,-0.046,-127.4671,-4.2205,-9.4688,24.4548,-27.8344,3.41,1.63,181,66.1,46.9,87.704,2463,6.208,567471,547973,596142,572228,642180,570482,650402,643565,458731,457727,54.2918,null,null,null,null,null,null,null,67,3,Slider,6,3,3,6,3,6,3,6,Standard,Standard
FF,5/3/2019,97.6,0.5614,6.2923,Max Kepler,596146,547973,null,foul,n/a,n/a,n/a,n/a,5,null,R,L,L,NYY,MIN,S,null,null,0,1,2019,0.2638,1.657,-0.1274,2.7277,null,null,503556,0,9,Top,null,null,n/a,n/a,596142,n/a,190504_020836,-2.4582,-141.8733,-7.8646,4.1281,33.2874,-8.2421,3.41,1.63,204,72.1,47,97.458,2567,6.325,567471,547973,596142,572228,642180,570482,650402,643565,458731,457727,54.1743,null,null,null,null,null,null,null,67,2,4-Seam Fastball,6,3,3,6,3,6,3,6,Standard,Standard
FF,5/3/2019,96.6,0.5158,6.1629,Max Kepler,596146,547973,null,called_strike,n/a,n/a,n/a,n/a,5,null,R,L,L,NYY,MIN,S,null,null,0,0,2019,0.5045,1.5338,-0.1645,2.4857,null,null,503556,0,9,Top,null,null,n/a,n/a,596142,n/a,190504_020810,-2.9803,-140.6041,-7.7885,7.4021,31.3358,-10.1548,3.3098,1.63,null,null,null,97.1,2539,6.521,567471,547973,596142,572228,642180,570482,650402,643565,458731,457727,53.9784,null,null,null,null,null,null,null,67,1,4-Seam Fastball,6,3,3,6,3,6,3,6,Standard,Standard
CH,5/3/2019,89.5,-2.1126,5.5343,Max Kepler,596146,592454,strikeout,swinging_strike,n/a,n/a,n/a,n/a,13,Max Kepler strikes out swinging.  ,R,L,R,NYY,MIN,S,2,null,1,2,2019,-1.1292,0.2012,-0.2653,0.7523,null,null,null,0,7,Top,null,null,n/a,n/a,596142,n/a,190504_012632,7.124,-130.3048,-6.3459,-14.6991,26.8247,-28.6812,3.41,1.63,null,null,null,90.997,1375,7.123,567471,592454,596142,572228,642180,570482,650402,643565,458731,457727,53.3765,null,null,0,1,0,0,null,51,5,Changeup,5,1,1,5,1,5,1,5,Infield shift,Standard
CH,5/3/2019,89.1,-1.89,5.7297,Max Kepler,596146,592454,null,foul,n/a,n/a,n/a,n/a,14,null,R,L,R,NYY,MIN,S,null,null,1,2,2019,-1.3317,0.4729,0.1163,1.1058,null,null,null,0,7,Top,null,null,n/a,n/a,596142,n/a,190504_012545,7.7058,-129.3786,-6.2752,-16.5448,27.286,-25.7713,3.41,1.63,37,79.9,1.4,88.907,1359,6.312,567471,592454,596142,572228,642180,570482,650402,643565,458731,457727,54.1877,null,null,null,null,null,null,null,51,4,Changeup,5,1,1,5,1,5,1,5,Infield shift,Standard
FF,5/3/2019,96,-1.8706,5.8198,Max Kepler,596146,592454,null,swinging_strike,n/a,n/a,n/a,n/a,11,null,R,L,R,NYY,MIN,S,null,null,1,1,2019,-0.6973,1.4594,-0.1654,3.8545,null,null,null,0,7,Top,null,null,n/a,n/a,596142,n/a,190504_012520,6.109,-139.6375,-2.9076,-10.5349,32.0391,-12.6046,3.41,1.63,null,null,null,96.141,2229,6.436,567471,592454,596142,572228,642180,570482,650402,643565,458731,457727,54.0639,null,null,null,null,null,null,null,51,3,4-Seam Fastball,5,1,1,5,1,5,1,5,Infield shift,Standard
CH,5/3/2019,88.4,-2.1942,5.6246,Max Kepler,596146,592454,null,called_strike,n/a,n/a,n/a,n/a,1,null,R,L,R,NYY,MIN,S,null,null,1,0,2019,-1.3812,0.2902,-0.3454,2.9538,null,null,null,0,7,Top,null,null,n/a,n/a,596142,n/a,190504_012503,7.39,-128.6348,-1.0499,-16.8566,26.0411,-28.9432,3.3695,1.63,null,null,null,88.593,1349,6.356,567471,592454,596142,572228,642180,570482,650402,643565,458731,457727,54.1436,null,null,null,null,null,null,null,51,2,Changeup,5,1,1,5,1,5,1,5,Infield shift,Standard
FF,5/3/2019,95.8,-1.7349,5.835,Max Kepler,596146,592454,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,NYY,MIN,B,null,null,0,0,2019,-0.9191,1.2516,-1.3291,3.2881,null,null,null,0,7,Top,null,null,n/a,n/a,596142,n/a,190504_012445,3.1745,-139.546,-3.9797,-12.779,31.9827,-15.0606,3.2358,1.63,null,null,null,96.197,2150,6.503,567471,592454,596142,572228,642180,570482,650402,643565,458731,457727,53.9967,null,null,null,null,null,null,null,51,1,4-Seam Fastball,5,1,1,5,1,5,1,5,Infield shift,Standard
FF,5/3/2019,91.6,-1.4001,5.9392,Max Kepler,596146,656547,field_out,hit_into_play,n/a,n/a,n/a,n/a,3,Max Kepler pops out to first baseman Luke Voit.  ,R,L,R,NYY,MIN,X,3,popup,2,2,2019,-0.4302,1.5335,0.441,3.0396,null,null,null,0,4,Top,144.36,174.06,n/a,n/a,596142,n/a,190504_003215,5.5837,-133.3006,-4.7766,-6.3212,28.4097,-13.0789,3.41,1.63,null,80,69,91.743,2428,6.353,567471,656547,596142,572228,642180,570482,650402,643565,458731,457727,54.1466,0.002,0,0,1,0,0,3,30,6,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shift,Standard
SL,5/3/2019,78.4,-1.2597,5.9429,Max Kepler,596146,656547,null,foul,n/a,n/a,n/a,n/a,13,null,R,L,R,NYY,MIN,S,null,null,2,2,2019,1.0588,-0.6826,-0.3931,1.1798,null,null,null,0,4,Top,null,null,n/a,n/a,596142,n/a,190504_003143,-0.0052,-114.003,-2.172,8.877,21.5635,-37.7633,3.41,1.63,null,null,null,76.836,2773,5.27,567471,656547,596142,572228,642180,570482,650402,643565,458731,457727,55.2296,null,null,null,null,null,null,null,30,5,Slider,2,1,1,2,1,2,1,2,Infield shift,Standard
CH,5/3/2019,84.3,-1.3571,5.9109,Max Kepler,596146,656547,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,NYY,MIN,B,null,null,1,2,2019,-1.1874,0.9039,0.1654,0.5947,null,null,null,0,4,Top,null,null,n/a,n/a,596142,n/a,190504_003049,5.9088,-122.4478,-7.7482,-13.1483,24.784,-21.7237,3.0718,1.3707,null,null,null,84.276,1826,6.43,567471,656547,596142,572228,642180,570482,650402,643565,458731,457727,54.0694,null,null,null,null,null,null,null,30,4,Changeup,2,1,1,2,1,2,1,2,Infield shift,Standard
CH,5/3/2019,84.6,-1.4244,5.9064,Max Kepler,596146,656547,null,foul,n/a,n/a,n/a,n/a,13,null,R,L,R,NYY,MIN,S,null,null,1,1,2019,-1.1374,0.2944,-0.0672,1.324,null,null,null,0,4,Top,null,null,n/a,n/a,596142,n/a,190504_003023,5.433,-123.0804,-4.9265,-12.6262,24.2463,-28.4261,3.41,1.63,null,null,null,84.674,1669,6.332,567471,656547,596142,572228,642180,570482,650402,643565,458731,457727,54.1672,null,null,null,null,null,null,null,30,3,Changeup,2,1,1,2,1,2,1,2,Infield shift,Standard
FF,5/3/2019,90.3,-1.4922,5.9921,Max Kepler,596146,656547,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,NYY,MIN,B,null,null,0,1,2019,-0.0343,1.3823,0.8123,4.1928,null,null,null,0,4,Top,null,null,n/a,n/a,596142,n/a,190504_003001,5.8077,-131.4849,-1.4928,-1.5678,26.4826,-16.0505,3.3984,1.63,null,null,null,90.473,2348,6.247,567471,656547,596142,572228,642180,570482,650402,643565,458731,457727,54.2524,null,null,null,null,null,null,null,30,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shift,Standard
FF,5/3/2019,90.6,-1.466,5.9949,Max Kepler,596146,656547,null,foul,n/a,n/a,n/a,n/a,8,null,R,L,R,NYY,MIN,S,null,null,0,0,2019,-0.5399,1.5063,-0.2475,1.8097,null,null,null,0,4,Top,null,null,n/a,n/a,596142,n/a,190504_002935,4.2094,-131.7021,-7.7496,-7.2022,28.2003,-13.1449,3.41,1.63,36,104,-1.3,90.758,2249,6.46,567471,656547,596142,572228,642180,570482,650402,643565,458731,457727,54.0393,null,null,null,null,null,null,null,30,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shift,Standard
FF,5/3/2019,94.7,2.4648,6.1023,Max Kepler,596146,572020,field_out,hit_into_play,n/a,n/a,n/a,n/a,2,Max Kepler pops out to second baseman Tyler Wade on the infield fly rule.  ,R,L,L,NYY,MIN,X,4,popup,1,0,2019,0.7609,1.3525,0.2417,3.0675,null,543068,503556,0,2,Top,145.32,118.81,n/a,n/a,596142,n/a,190503_233531,-7.4831,-137.6388,-5.2093,11.3462,32.0419,-14.1205,3.41,1.63,199,90.8,59.3,94.351,2154,6.262,567471,572020,596142,572228,642180,570482,650402,643565,458731,457727,54.2375,0.01,0.016,0,1,0,0,3,12,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard
FC,5/3/2019,86.3,2.6998,6.1039,Max Kepler,596146,572020,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,L,NYY,MIN,B,null,null,0,0,2019,-0.2166,0.2456,0.8702,3.6257,null,543068,503556,0,2,Top,null,null,n/a,n/a,596142,n/a,190503_233504,-3.8799,-125.6488,-0.2093,-1.5194,23.7277,-29.8137,3.3765,1.5389,null,null,null,85.622,1953,5.669,567471,572020,596142,572228,642180,570482,650402,643565,458731,457727,54.83,null,null,null,null,null,null,null,12,1,Cutter,1,0,0,1,0,1,0,1,Standard,Standard
FF,5/2/2019,96.3,-0.8005,6.0726,Max Kepler,596146,532077,field_out,hit_into_play,n/a,n/a,n/a,n/a,2,Max Kepler lines out to center fielder Tony Kemp.  ,R,L,R,MIN,HOU,X,8,line_drive,2,0,2019,-0.7455,1.4405,-0.1078,3.0251,null,null,null,2,8,Bot,122.25,54.37,n/a,n/a,455139,n/a,190502_193156,3.4875,-140.1425,-5.7191,-10.4871,30.901,-12.3624,3.402,1.6,342,90.8,27.4,95.889,2494,5.994,566978,532077,455139,493329,514888,649557,608324,488726,643393,502210,54.5056,0.12,0.141,0,1,0,0,3,69,3,4-Seam Fastball,8,2,8,2,2,8,8,2,Infield shift,Standard
SL,5/2/2019,85.4,-0.8131,6.165,Max Kepler,596146,532077,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,HOU,B,null,null,1,0,2019,0.3398,0.328,-1.4967,3.2839,null,null,null,2,8,Bot,null,null,n/a,n/a,455139,n/a,190502_193127,-2.2412,-124.2946,-1.1977,3.8534,21.9748,-28.8501,3.3737,1.6355,null,null,null,84.713,2384,5.568,566978,532077,455139,493329,514888,649557,608324,488726,643393,502210,54.9314,null,null,null,null,null,null,null,69,2,Slider,8,2,8,2,2,8,8,2,Infield shift,Standard
FF,5/2/2019,97.3,-0.8772,6.086,Max Kepler,596146,532077,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,MIN,HOU,B,null,null,0,0,2019,-0.4842,1.4264,1.7679,3.2432,null,null,null,2,8,Bot,null,null,n/a,n/a,455139,n/a,190502_193102,8.1638,-141.4068,-5.3126,-8.3185,32.4261,-12.1895,3.3828,1.64,null,null,null,96.913,2544,6.152,566978,532077,455139,493329,514888,649557,608324,488726,643393,502210,54.3477,null,null,null,null,null,null,null,69,1,4-Seam Fastball,8,2,8,2,2,8,8,2,Infield shift,Standard
FF,5/2/2019,92.6,1.1421,6.2032,Max Kepler,596146,664285,field_out,hit_into_play,n/a,n/a,n/a,n/a,5,Max Kepler grounds out; second baseman Jose Altuve to first baseman Yuli Gurriel.  ,R,L,L,MIN,HOU,X,4,ground_ball,0,1,2019,0.2895,0.9699,0.1697,2.4246,null,null,null,0,6,Bot,157.46,152.45,n/a,n/a,455139,n/a,190502_185153,-3.0719,-134.7379,-5.9099,4.0933,26.8666,-19.555,3.4134,1.6781,13,109.1,-11,92.104,2097,5.812,566978,664285,455139,493329,514888,649557,608324,488726,643393,502210,54.6875,0.305,0.278,0,1,0,0,2,50,2,4-Seam Fastball,8,1,8,1,1,8,8,1,Infield shift,Standard
FT,5/2/2019,91.9,1.3704,6.0365,Max Kepler,596146,664285,null,foul,n/a,n/a,n/a,n/a,9,null,R,L,L,MIN,HOU,S,null,null,0,0,2019,0.8112,0.3983,0.5164,1.9841,null,null,null,0,6,Bot,null,null,n/a,n/a,455139,n/a,190502_185131,-3.841,-133.6313,-5.2046,10.3533,28.857,-26.6191,3.3529,1.6186,5,67.9,-22.2,90.974,1920,5.773,566978,664285,455139,493329,514888,649557,608324,488726,643393,502210,54.7269,null,null,null,null,null,null,null,50,1,2-Seam Fastball,8,1,8,1,1,8,8,1,Infield shift,Standard
FF,5/2/2019,92.7,-1.5335,4.9638,Max Kepler,596146,502748,sac_fly,hit_into_play_score,n/a,n/a,n/a,n/a,6,Max Kepler out on a sacrifice fly to right fielder Josh Reddick.   Byron Buxton scores.  ,R,L,R,MIN,HOU,X,9,fly_ball,0,0,2019,-0.9978,1.0772,0.3812,2.8996,621439,null,null,1,4,Bot,148.25,84.27,n/a,n/a,455139,n/a,190502_181726,6.9724,-134.8311,-1.7881,-13.4654,28.4929,-19.0835,3.4345,1.716,278,76.2,33,92.063,2255,5.87,566978,502748,455139,493329,514888,649557,608324,488726,643393,502210,54.6298,0.118,0.112,0,1,0,0,3,35,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard
KC,5/2/2019,80.3,-1.4997,5.5768,Max Kepler,596146,502748,strikeout,swinging_strike,n/a,n/a,n/a,n/a,14,Max Kepler strikes out swinging.  ,R,L,R,MIN,HOU,S,2,null,1,2,2019,1.0295,-1.0558,0.9641,1.349,null,null,null,1,3,Bot,null,null,n/a,n/a,455139,n/a,190502_175418,3.5097,-116.7683,-0.6696,8.4187,23.5241,-41.6689,3.3709,1.6053,null,null,null,79.018,2783,5.59,566978,502748,455139,493329,514888,649557,608324,488726,643393,502210,54.9095,null,null,0,1,0,0,null,23,4,Knuckle Curve,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,5/2/2019,93.3,-1.9072,5.1802,Max Kepler,596146,502748,null,foul,n/a,n/a,n/a,n/a,2,null,R,L,R,MIN,HOU,S,null,null,1,1,2019,-1.1998,1.3226,0.2091,2.9266,null,null,null,1,3,Bot,null,null,n/a,n/a,455139,n/a,190502_175348,7.9666,-135.5497,-2.8526,-16.3119,29.9186,-15.7402,3.3725,1.64,141,75.9,73.1,92.482,2433,5.912,566978,502748,455139,493329,514888,649557,608324,488726,643393,502210,54.5878,null,null,null,null,null,null,null,23,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
SL,5/2/2019,83.1,-2.0477,5.0882,Max Kepler,596146,502748,null,called_strike,n/a,n/a,n/a,n/a,9,null,R,L,R,MIN,HOU,S,null,null,1,0,2019,1.461,0.6644,0.6405,2.0582,null,null,null,1,3,Bot,null,null,n/a,n/a,455139,n/a,190502_175329,3.3413,-120.9531,-1.7548,13.3586,22.3553,-25.7383,3.2755,1.5784,null,null,null,82.122,2878,5.5,566978,502748,455139,493329,514888,649557,608324,488726,643393,502210,54.9991,null,null,null,null,null,null,null,23,2,Slider,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,5/2/2019,93.8,-1.8144,5.1427,Max Kepler,596146,502748,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,HOU,B,null,null,0,0,2019,-1.2332,1.3503,1.0371,1.2563,null,null,null,1,3,Bot,null,null,n/a,n/a,455139,n/a,190502_175313,10.0069,-135.9733,-7.1829,-17.3844,30.1656,-14.2047,3.3384,1.64,null,null,null,93.132,2412,6.132,566978,502748,455139,493329,514888,649557,608324,488726,643393,502210,54.3679,null,null,null,null,null,null,null,23,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,5/2/2019,92,-1.8916,5.2952,Max Kepler,596146,502748,field_out,hit_into_play,n/a,n/a,n/a,n/a,11,Max Kepler grounds out; shortstop Alex Bregman to first baseman Yuli Gurriel.  ,R,L,R,MIN,HOU,X,6,ground_ball,0,0,2019,-1.0311,1.079,-1.0749,2.6175,null,null,null,0,1,Bot,131.6,143.79,n/a,n/a,455139,n/a,190502_171728,4.2377,-133.8498,-3.2495,-13.1217,27.8416,-18.9181,3.3476,1.6753,24,105.3,-4.9,91.505,2138,5.919,566978,502748,455139,493329,514888,649557,608324,488726,643393,502210,54.5806,0.35,0.342,0,1,0,0,2,5,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,5/1/2019,95.1,-0.0887,6.611,Max Kepler,596146,606965,field_out,hit_into_play,n/a,n/a,n/a,n/a,11,Max Kepler pops out to third baseman Alex Bregman.  ,R,L,R,MIN,HOU,X,5,popup,0,2,2019,-1.1646,1.2185,-0.4564,3.6503,null,null,null,2,7,Bot,85.1,144.89,n/a,n/a,545358,n/a,190502_020858,1.6053,-138.3504,-4.7646,-15.1136,31.9477,-15.8879,3.41,1.61,165,71.3,57.5,94.479,2420,6.02,566977,606965,545358,493329,514888,608324,621043,649557,545350,543807,54.4798,0.058,0.057,0,1,0,0,3,53,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shift,Standard
CH,5/1/2019,84.2,-0.0904,6.666,Max Kepler,596146,606965,null,swinging_strike,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,HOU,S,null,null,0,1,2019,-1.4351,0.4195,-0.2065,1.0514,null,null,null,2,7,Bot,null,null,n/a,n/a,545358,n/a,190502_020828,2.4369,-122.3744,-7.3324,-14.4586,23.7484,-26.92,3.3232,1.6223,null,null,null,82.873,1742,5.436,566977,606965,545358,493329,514888,608324,621043,649557,545350,543807,55.0637,null,null,null,null,null,null,null,53,2,Changeup,4,0,4,0,0,4,4,0,Infield shift,Standard
FF,5/1/2019,94.5,-0.1789,6.6785,Max Kepler,596146,606965,null,called_strike,n/a,n/a,n/a,n/a,6,null,R,L,R,MIN,HOU,S,null,null,0,0,2019,-0.9987,1.4935,0.74,2.4118,null,null,null,2,7,Bot,null,null,n/a,n/a,545358,n/a,190502_020811,4.4976,-137.2421,-8.5215,-13.3188,31.1057,-12.107,3.3693,1.5993,null,null,null,93.16,2435,5.659,566977,606965,545358,493329,514888,608324,621043,649557,545350,543807,54.8407,null,null,null,null,null,null,null,53,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shift,Standard
SL,5/1/2019,79.6,-2.2049,5.2668,Max Kepler,596146,543521,double,hit_into_play_no_out,n/a,n/a,n/a,n/a,8,Max Kepler doubles (6) on a fly ball to right fielder George Springer.  ,R,L,R,MIN,HOU,X,9,fly_ball,1,2,2019,1.3427,0.1275,0.0817,1.8126,null,null,null,1,5,Bot,197.39,59.11,n/a,n/a,545358,n/a,190502_013312,2.5236,-115.8099,-0.9882,11.231,23.9308,-31.1236,3.4075,1.6225,368,97.6,33.3,78.525,2722,5.785,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.7146,0.312,0.595,1.25,1,1,1,5,37,4,Slider,3,0,3,0,0,3,3,0,Infield shift,Standard
FC,5/1/2019,86.7,-1.8619,5.6489,Max Kepler,596146,543521,null,foul,n/a,n/a,n/a,n/a,7,null,R,L,R,MIN,HOU,S,null,null,1,1,2019,-0.335,0.7789,-0.339,2.0391,null,null,null,1,5,Bot,null,null,n/a,n/a,545358,n/a,190502_013241,4.3117,-126.1362,-3.987,-4.4499,26.3742,-23.3176,3.415,1.6525,166,65.5,35,86.442,2484,6.199,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.3005,null,null,null,null,null,null,null,37,3,Cutter,3,0,3,0,0,3,3,0,Infield shift,Standard
CH,5/1/2019,82.2,-1.9696,5.4986,Max Kepler,596146,543521,null,called_strike,n/a,n/a,n/a,n/a,7,null,R,L,R,MIN,HOU,S,null,null,1,0,2019,-1.4397,0.5777,-0.6868,1.7889,null,null,null,1,5,Bot,null,null,n/a,n/a,545358,n/a,190502_013225,5.6734,-119.5237,-2.8852,-14.8329,26.0868,-26.3402,3.4374,1.63,null,null,null,81.582,1566,6.215,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.2849,null,null,null,null,null,null,null,37,2,Changeup,3,0,3,0,0,3,3,0,Infield shift,Standard
FC,5/1/2019,86.8,-1.9237,5.6073,Max Kepler,596146,543521,null,ball,n/a,n/a,n/a,n/a,5,null,R,L,R,MIN,HOU,B,null,null,0,0,2019,-0.3377,0.7232,-0.1979,2.1072,null,null,null,1,5,Bot,null,null,n/a,n/a,545358,n/a,190502_013208,4.8151,-126.2634,-3.6178,-4.6256,27.2951,-23.9464,3.2925,1.51,null,null,null,86.527,2394,6.275,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.2249,null,null,null,null,null,null,null,37,1,Cutter,3,0,3,0,0,3,3,0,Infield shift,Standard
SL,5/1/2019,79.6,-2.3698,5.1349,Max Kepler,596146,543521,field_out,hit_into_play,n/a,n/a,n/a,n/a,7,Max Kepler grounds out; second baseman Jose Altuve to first baseman Yuli Gurriel.   Byron Buxton to 3rd.  ,R,L,R,MIN,HOU,X,4,ground_ball,2,2,2019,1.3564,0.1921,-0.4182,1.7894,null,621439,null,0,3,Bot,146.29,158.88,n/a,n/a,545358,n/a,190502_005836,1.7656,-115.8206,-0.8577,11.5125,24.4122,-30.5811,3.3695,1.6147,4,86.4,-24.2,78.561,2789,5.857,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.6429,0.062,0.052,0,1,0,0,2,21,7,Slider,2,0,2,0,0,2,2,0,Infield shift,Standard
SL,5/1/2019,80.1,-2.4021,5.1487,Max Kepler,596146,543521,null,foul,n/a,n/a,n/a,n/a,8,null,R,L,R,MIN,HOU,S,null,null,2,2,2019,1.4269,0.3294,0.1705,2.0823,null,621439,null,0,3,Bot,null,null,n/a,n/a,545358,n/a,190502_005807,3.0144,-116.5048,-0.5858,11.9361,24.5078,-29.4293,3.4,1.63,144,66.1,67.6,78.764,2839,5.65,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.8496,null,null,null,null,null,null,null,21,6,Slider,2,0,2,0,0,2,2,0,Infield shift,Standard
CH,5/1/2019,83,-2.1453,5.5871,Max Kepler,596146,543521,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,HOU,B,null,null,1,2,2019,-0.9905,1.1833,-0.8796,2.9693,null,621439,null,0,3,Bot,null,null,n/a,n/a,545358,n/a,190502_005740,4.8472,-120.75,-1.7789,-10.6661,25.6903,-20.5167,3.3382,1.63,null,null,null,82.829,1737,6.399,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.1009,null,null,null,null,null,null,null,21,5,Changeup,2,0,2,0,0,2,2,0,Infield shift,Standard
CU,5/1/2019,75.2,-1.8691,5.9083,Max Kepler,596146,543521,null,foul,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,HOU,S,null,null,1,2,2019,1.2433,-1.2684,0.5187,0.8084,null,621439,null,0,3,Bot,null,null,n/a,n/a,545358,n/a,190502_005709,2.7677,-109.2583,-1.1336,9.015,21.6364,-41.9989,3.4,1.63,290,84.8,23.8,73.581,2940,5.443,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,55.0564,null,null,null,null,null,null,null,21,4,Curveball,2,0,2,0,0,2,2,0,Infield shift,Standard
FC,5/1/2019,86.8,-1.977,5.532,Max Kepler,596146,543521,null,foul,n/a,n/a,n/a,n/a,6,null,R,L,R,MIN,HOU,S,null,null,1,1,2019,-0.0057,0.6515,0.5424,2.4205,null,621439,null,0,3,Bot,null,null,n/a,n/a,545358,n/a,190502_005629,6.0522,-126.2738,-2.596,-1.2849,25.5428,-24.8711,3.3778,1.6004,136,104.9,6.4,87,2668,6.416,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.0836,null,null,null,null,null,null,null,21,3,Cutter,2,0,2,0,0,2,2,0,Infield shift,Standard
SL,5/1/2019,79.5,-2.2718,5.1556,Max Kepler,596146,543521,null,called_strike,n/a,n/a,n/a,n/a,9,null,R,L,R,MIN,HOU,S,null,null,1,0,2019,1.1538,-0.0684,0.3822,1.3407,null,621439,null,0,3,Bot,null,null,n/a,n/a,545358,n/a,190502_005545,3.6624,-115.681,-1.4195,9.3741,23.2125,-32.7493,3.3034,1.3094,null,null,null,78.572,2780,5.81,566977,543521,545358,493329,514888,608324,621043,649557,545350,543807,54.6893,null,null,null,null,null,null,null,21,2,Slider,2,0,2,0,0,2,2,0,Infield shift,Standard
